time,physical,step_size,total_energy,walltime
2.3068701819235,1197133824,0.137142214334,3051.6545322585,191.53221
2.4577266176909,1206398976,0.1508564357674,3018.0539457202,193.929095
2.623668697035,1221402624,0.16594207934413,2980.7523194128,196.912386
2.7730165684447,1219371008,0.14934787140972,2947.5438099014,199.634048
2.9074296527135,1230872576,0.13441308426875,2917.8813160903,202.41226
3.0552840454091,1252503552,0.14785439269562,2885.328096255,205.079568
3.2179238773743,1249042432,0.16263983196519,2849.5055524436,207.837494
3.396827692536,1256476672,0.1789038151617,2810.2545400442,211.03258
3.5578411261815,1251737600,0.16101343364553,2775.1108098149,213.752591
3.7027532164625,1271042048,0.14491209028098,2743.6955724499,216.489824
3.8331740977154,1279700992,0.13042088125288,2715.57664859,219.251088
3.9766370670936,1260675072,0.14346296937817,2684.8584819278,222.017199
4.1344463334095,1281650688,0.15780926631599,2651.0563017965,224.993726
4.3080365263571,1285382144,0.17359019294759,2614.2203961732,227.97715
4.4989857385995,1277833216,0.19094921224235,2574.2394588574,231.67678
4.6708400296176,1301286912,0.17185429101811,2538.4852772697,234.845796
4.8255088915339,1298296832,0.1546688619163,2506.9719264013,238.106838
4.9647108672586,1316638720,0.13920197572467,2478.9316689861,241.555425
5.1178330405557,1285836800,0.15312217329714,2448.3816292051,244.698066
5.2862674311825,1311858688,0.16843439062685,2414.7317495438,248.0977
5.4715452608721,1324589056,0.18527782968954,2378.5196226364,251.511172
5.6753508735306,1331351552,0.20380561265849,2339.5159691281,255.696684
5.8587759249232,1313742848,0.18342505139264,2305.062450271,259.02376
6.0238584711766,1316093952,0.16508254625338,2274.5940007742,262.431589
6.1724327628046,1304252416,0.14857429162804,2247.6720787915,265.932637
6.3358644835955,1332678656,0.16343172079084,2218.5948712762,269.384392
6.5156393764654,1342570496,0.17977489286993,2186.8276121657,272.969578
6.7133917586223,1318260736,0.19775238215692,2152.4582421314,276.526641
6.9309193789949,1351782400,0.21752762037261,2115.4999252816,280.828241
7.1266942373303,1313132544,0.19577485833535,2082.8626176957,284.215532
7.3028916098321,1306398720,0.17619737250182,2054.2792071497,287.843379
7.4614692450837,1331916800,0.15857763525163,2028.8655737353,291.388903
7.6359046438605,1334517760,0.1744353987768,2001.4975448517,295.167968
7.827783582515,1335988224,0.19187893865448,1971.8825013671,298.812726
8.0388504150349,1354813440,0.21106683251992,1939.8777251666,302.572679
8.2710239308068,1352052736,0.23217351577192,1905.5155768059,307.182184
8.4799800950016,1379045376,0.20895616419473,1875.360507191,311.165312
8.6680406427768,1357983744,0.18806054777525,1848.8190043251,314.907502
8.8372951357745,1374846976,0.16925449299773,1825.3605812868,318.773498
9.023475078072,1403596800,0.1861799422975,1799.9315673767,322.868403
9.2282730145993,1366810624,0.20479793652725,1772.4115918897,326.833727
9.4535507447793,1366487040,0.22527773017998,1742.6413521827,331.614053
9.7013562479772,1374736384,0.24780550319797,1710.2823408061,336.520842
9.973942301495,1355878400,0.27258605351777,1674.239631265,341.940354
10.219269749661,1353367552,0.24532744816599,1642.7487267373,346.698838
10.44006445301,1365606400,0.22079470334939,1614.1620139073,352.242377
10.682938626695,1414156288,0.24287417368433,1582.7531457541,357.854623
10.950100217748,1435127808,0.26716159105277,1549.4382744195,362.844082
11.243977967906,1417699328,0.29387775015804,1514.2072484048,368.150039
11.567243493079,1436545024,0.32326552517385,1475.3678686148,374.342709
11.858182465736,1450655744,0.29093897265646,1441.280490084,380.405869
12.120027541127,1457606656,0.26184507539082,1411.9466832279,385.617157
12.355688108978,1416843264,0.23566056785174,1386.4987350925,390.633509
12.567782620045,1398337536,0.21209451106656,1364.2045527813,395.478407
12.801086582218,1457238016,0.23330396217322,1340.3703085148,400.639327
13.057720940609,1482350592,0.25663435839054,1314.9358435978,406.271817
13.28869186316,1443155968,0.23097092255149,1292.8528780185,410.7013
13.496565693457,1455239168,0.20787383029634,1273.4579051319,415.249244
13.683652140723,1457393664,0.1870864472667,1256.4288796131,419.529066
13.889447232717,1458438144,0.20579509199337,1238.110620453,423.757661
14.115821833909,1444909056,0.22637460119271,1218.434533774,427.942457
14.364833895221,1441112064,0.24901206131198,1197.3088749562,432.222867
14.638747162665,1464971264,0.27391326744318,1174.705716443,436.572544
14.940051756852,1473970176,0.3013045941875,1150.6882746386,442.003225
15.211225891621,1460768768,0.27117413476875,1129.9378045158,446.427018
15.455282612913,1423474688,0.24405672129187,1111.9165493812,450.695819
15.674933662075,1481187328,0.21965104916269,1096.1867490826,455.354381
15.916549816154,1499725824,0.24161615407895,1079.4273970168,459.951039
16.182327585641,1471303680,0.26577776948685,1061.6790641401,464.398582
16.474683132077,1506160640,0.29235554643554,1042.8288120417,468.837283
16.796274233156,1498615808,0.32159110107909,1022.9027819847,474.371983
17.085706224127,1497505792,0.28943199097118,1005.5998663578,478.764095
17.346195016001,1463660544,0.26048879187406,990.48811007311,482.984435
17.580634928688,1464037376,0.23443991268666,977.4063555355,487.077517
17.838518832643,1480749056,0.25788390395532,963.52920653551,491.377185
18.122191126994,1475977216,0.28367229435085,948.92459797464,495.998693
18.43423065078,1528414208,0.31203952378594,933.6829577417,500.960915
18.777474126944,1513336832,0.34324347616453,917.79502679478,505.396263
19.155041950725,1497055232,0.37756782378099,901.29096753058,510.646359
19.570366556884,1516638208,0.41532460615908,884.17788268385,516.854304
19.944158702428,1531289600,0.37379214554318,869.60808339125,521.329951
20.280571633416,1512112128,0.33641293098886,857.14222972478,526.2358
20.583343271306,1508700160,0.30277163788997,846.48589632362,530.580225
20.855837745407,1513603072,0.27249447410098,837.35757977054,534.740754
21.155581666918,1540145152,0.29974392151107,827.83688420142,539.274925
21.485299980581,1506312192,0.32971831366218,817.94954582732,543.428705
21.847990125609,1503723520,0.3626901450284,807.81547883615,547.693006
22.24694928514,1517285376,0.39895915953124,797.50084010743,552.481671
22.606012528718,1560551424,0.35906324357811,788.90280250116,557.03185
22.929169447939,1511284736,0.3231569192203,781.64886663718,561.72076
23.284642059081,1544200192,0.35547261114233,774.13213248166,566.379188
23.675661931338,1520762880,0.39101987225657,766.39765865452,570.908212
24.10578379082,1525321728,0.43012185948222,758.51357778003,575.486039
24.57891783625,1575559168,0.47313404543045,750.55170843276,580.103463
25.099365286224,1571086336,0.52044744997349,742.57729126417,584.718057
25.671857481195,1585324032,0.57249219497084,734.62944538389,589.071072
26.301598895662,1596162048,0.62974141446792,726.76567440897,594.449983
26.868366168684,1610043392,0.56676727302113,720.42403075644,599.783093
27.378456714403,1562316800,0.51009054571902,715.26108913894,604.974477
27.939556314694,1517293568,0.56109960029092,710.13257622142,610.098107
28.556765875014,1565454336,0.61720956032001,705.09285915298,615.188223
29.235696391366,1557925888,0.67893051635201,700.17911942955,620.544922
29.982519959353,1589317632,0.74682356798721,695.43477118754,626.220951
30.804025884139,1517146112,0.82150592478594,690.90764411664,631.537256
31.707682401403,1526403072,0.90365651726453,686.64974523864,637.280604
32.701704570394,1595289600,0.99402216899098,682.63554661463,642.58433
33.795128956284,1552216064,1.0934243858901,678.69958472202,648.115117
34.997895780763,1573154816,1.2027668244791,674.87186940186,653.09814
36.32093928769,1572917248,1.323043506927,671.24400763978,658.596487
37.77628714531,1559080960,1.4553478576197,667.84250657583,664.669984
39.086100217168,1570779136,1.3098130718577,665.14652899697,671.420629
40.26493198184,1582456832,1.178831764672,662.86580309287,678.043044
41.561646922979,1596968960,1.2967149411391,660.55152304207,684.482514
42.988033358232,1591816192,1.4263864352531,658.14797325756,690.823337
44.55705843701,1599336448,1.5690250787784,655.59034952668,699.53252
45.969181007911,1585082368,1.4121225709005,653.42928926696,706.025047
47.240091321721,1602117632,1.2709103138105,651.5163076917,712.148512
48.383910604151,1587904512,1.1438192824294,649.63641904306,718.274668
49.642111814823,1584332800,1.2582012106724,647.63849946838,724.236338
51.026133146563,1564934144,1.3840213317396,645.51879933937,731.462643
52.271752345128,1619902464,1.2456191985657,643.43962993253,739.112082
53.392809623838,1559445504,1.1210572787091,641.57245571182,745.029738
54.401761174676,1555447808,1.0089515508382,639.63421268692,751.290549
55.30981757043,1548840960,0.90805639575436,637.74546568213,757.278269
56.30867960576,1559990272,0.9988620353298,635.34121978508,764.460083
56.858053725191,1533349888,0.54937411943139,633.77700632247,799.119563
57.105272078935,1557397504,0.24721835374412,632.8139570655,825.75653
57.327768597305,1577844736,0.22249651836971,630.36130415501,831.572155
57.572514767512,1576800256,0.24474617020668,627.24286795072,836.778027
57.841735554739,1634467840,0.26922078722735,625.73298114757,841.119188
58.137878420689,1572601856,0.29614286595009,624.56502802364,845.312467
58.463635573234,1545306112,0.3257571525451,623.61653460467,849.523957
58.821968441034,1576493056,0.35833286779961,622.78895702518,854.58349
59.144468022054,1555144704,0.32249958101964,622.16303128608,858.846161
59.434717644971,1560170496,0.29024962291768,621.68084707265,862.979731
59.695942305597,1599496192,0.26122466062591,621.29239277339,867.105594
59.983289432286,1591029760,0.2873471266885,620.90573367586,871.324889
60.299371271643,1541345280,0.31608183935735,620.49998832563,875.592834
60.647061294936,1522200576,0.34769002329309,620.07138967971,879.046811
61.029520320558,1536065536,0.3824590256224,619.58855663062,882.791879
61.450225248743,1542508544,0.42070492818464,619.00711945695,887.873961
61.828859684109,1570783232,0.37863443536617,618.44438822277,893.256846
62.169630675939,1560936448,0.34077099182956,617.92828154657,898.266718
62.476324568585,1557553152,0.3066938926466,617.47459592583,902.543533
62.752349071967,1571196928,0.27602450338194,617.07984176851,906.802932
63.055976025688,1574952960,0.30362695372013,616.66276781474,910.989616
63.38996567478,1614319616,0.33398964909215,616.21395179924,916.145826
63.690556358963,1563025408,0.30059068418293,615.79189567051,920.396368
63.961087974727,1583681536,0.27053161576464,615.38513906945,924.645206
64.204566428915,1595146240,0.24347845418818,615.0024242049,928.853763
64.472392728522,1598087168,0.26782629960699,614.57795649415,933.182274
64.76700165809,1538002944,0.29460892956769,614.08171759596,937.511195
65.032149694701,1592696832,0.26514803661092,613.59427394019,942.346122
65.270782927651,1576603648,0.23863323294983,613.10673433392,946.476606
65.485552837306,1553129472,0.21476990965485,612.62285994534,950.816254
65.678845755995,1539993600,0.19329291868936,612.15559420615,954.99856
65.891467966553,1590079488,0.2126222105583,611.63133374063,959.968004
66.125352398167,1616273408,0.23388443161413,611.02416870929,965.1855
66.382625272943,1582219264,0.25727287477554,609.7445262089,970.725125
66.665625435196,1597493248,0.2830001622531,605.91561915498,977.583697
66.920325581224,1636851712,0.25470014602779,604.36242005808,982.597926
67.149555712649,1600712704,0.22923013142501,603.50011014214,986.559987
67.355862830931,1568673792,0.20630711828251,602.88061252224,990.608876
67.541539237386,1532354560,0.18567640645426,602.43992065408,993.916875
67.745783284485,1533059072,0.20424404709968,602.02557961716,996.845283
67.970451736295,1576198144,0.22466845180965,601.63365360482,1000.649337
68.217587033286,1562157056,0.24713529699062,601.26154721461,1004.921226
68.489435859975,1552064512,0.27184882668968,600.88293774894,1008.984816
68.788469569334,1579773952,0.29903370935865,600.54212007213,1013.128547
69.117406649628,1551929344,0.32893708029451,600.21263129843,1017.566159
69.479237437952,1591644160,0.36183078832396,599.8887179739,1021.663958
69.877251305109,1570566144,0.39801386715636,599.56778058633,1025.856072
70.315066558981,1541324800,0.43781525387199,599.24994933206,1029.303682
70.79666333824,1571581952,0.48159677925919,598.93507112354,1033.005235
71.326419795425,1570836480,0.52975645718511,598.61444279872,1037.20708
71.909151898329,1560723456,0.58273210290362,598.29085218943,1041.271106
72.550157211523,1600737280,0.64100531319398,597.96145495388,1045.516725
73.255263056036,1571364864,0.70510584451338,597.62515588996,1049.646459
74.030879485001,1593036800,0.77561642896472,597.27571513015,1053.775601
74.884057556862,1608835072,0.85317807186119,596.91977511068,1058.099165
75.822553435909,1610530816,0.93849587904731,596.55490752329,1062.346253
76.854898902861,1580482560,1.032345466952,596.17961533525,1066.51899
77.990478916509,1555816448,1.1355800136472,595.79417672354,1070.584938
79.239616931521,1598685184,1.249138015012,595.39443718893,1074.844085
80.613668748034,1617088512,1.3740518165132,594.97200518988,1079.661725
81.850315382896,1604587520,1.2366466348619,594.61069201719,1084.467819
82.963297354271,1565945856,1.1129819713757,594.28923510658,1088.415213
83.964981128509,1575411712,1.0016837742381,594.01524256152,1092.442021
84.866496525324,1596944384,0.90151539681429,593.77713370249,1096.482317
85.858163461819,1609101312,0.99166693649572,593.51826534074,1100.723707
86.948997091965,1599225856,1.0908336301453,593.25044440522,1104.758443
88.148914085124,1594306560,1.1999169931598,592.97558959561,1108.889763
89.4688227776,1559941120,1.3199086924758,592.69620759108,1113.816545
90.656740600829,1601032192,1.1879178232282,592.46274982272,1118.698554
91.725866641734,1559961600,1.0691260409054,592.27589775495,1123.482227
92.90190528673,1573933056,1.1760386449959,592.13197967171,1128.449618
93.548726541478,1555865600,0.64682125474777,592.16446520354,1183.946408
93.839796106114,1578479616,0.2910695646365,592.23793713912,1211.935262
94.101758714287,1594519552,0.26196260817285,592.05831980692,1216.843654
94.389917583277,1616683008,0.28815886899013,590.21047859096,1225.158125
94.706892339166,1599713280,0.31697475588914,588.17726553692,1230.729271
95.055564570644,1599000576,0.34867223147806,586.60650455681,1235.604926
95.43910402527,1582428160,0.38353945462586,585.22089675671,1240.394606
95.860997425359,1596391424,0.42189340008845,583.95691459594,1245.858561
96.325080165456,1595494400,0.46408274009729,582.72418625898,1250.686256
96.835571179563,1567969280,0.51049101410702,581.53045214425,1255.535417
97.397111295081,1585455104,0.56154011551773,580.33892778323,1260.271272
98.01480542215,1608355840,0.6176941270695,579.14899875999,1265.119955
98.694268961927,1615921152,0.67946353977645,577.9866132188,1270.039817
99.441678855681,1611051008,0.74740989375409,576.8234501298,1274.979087
100.26382973881,1616560128,0.8221508831295,575.66020816718,1280.023664
101.16819571025,1568849920,0.90436597144245,574.49605468171,1284.889647
102.16299827884,1538011136,0.9948025685867,573.33749897766,1289.627588
103.25728110428,1563504640,1.0942828254454,572.20176103412,1294.628846
104.46099221227,1585737728,1.2037111079899,571.05270262542,1300.553339
105.54433220947,1598001152,1.0833399971909,570.09327197525,1305.414535
106.51933820694,1637351424,0.97500599747182,569.2492960974,1310.176162
107.39684360466,1554505728,0.87750539772464,568.53145416708,1315.578503
108.36209954216,1590587392,0.96525593749711,567.78812995311,1320.595294
109.42388107341,1643671552,1.0617815312468,566.97525157081,1325.248167
110.59184075778,1594859520,1.1679596843715,566.07586843474,1330.090977
111.87659641059,1565843456,1.2847556528086,565.13641212212,1334.773037
113.28982762868,1562288128,1.4132312180895,564.11940528889,1339.480498
114.84438196857,1553522688,1.5545543398985,563.0551594704,1343.945147
116.55439174246,1583611904,1.7100097738883,562.00445125135,1348.66679
118.43540249374,1569644544,1.8810107512771,560.98407086989,1353.614279
120.50451432014,1596493824,2.0691118264049,559.94216450763,1358.431152
122.78053732919,1586585600,2.2760230090453,559.14434868212,1363.206162
125.28416263914,1556164608,2.5036253099499,557.80024470982,1368.746478
128.03815048008,1562992640,2.7539878409449,556.4545280122,1374.209124
131.06753710512,1593462784,3.0293866250393,555.21367426509,1380.017898
134.39986239267,1601372160,3.3323252875433,554.0170367568,1385.484559
138.06542020896,1555230720,3.6655578162976,552.80973734967,1390.81172
142.09753380689,1592643584,4.0321135979274,551.47577998156,1397.072128
146.53285876461,1579483136,4.4353249577201,550.12683247861,1402.619992
151.4117162181,1592430592,4.8788574534921,548.6840912132,1408.863006
156.77845941695,1565331456,5.3667431988413,547.11111169065,1415.116219
162.68187693567,1556541440,5.9034175187255,545.27515260728,1425.360054
167.99495270252,1589149696,5.3130757668529,543.58533766009,1434.631983
172.77672089269,1563803648,4.7817681901676,542.02909376022,1442.686996
177.08031226384,1549180928,4.3035913711509,540.47393634656,1450.63903
181.81426277211,1553637376,4.733950508266,538.9358428581,1460.674558
187.0216083312,1604468736,5.2073455590925,536.91246539588,1475.193482
191.70821933438,1605636096,4.6866110031833,534.85234784509,1489.273323
195.92616923725,1568542720,4.217949902865,532.44013998695,1504.890023
198.24604168383,1546469376,2.3198724465757,530.63213999319,1530.276698
199.52197152944,1532858368,1.2759298456167,529.55380167385,1552.659236
200.92549435962,1558642688,1.4035228301783,527.96914073001,1561.251646
201.5570796332,1534304256,0.63158527358024,527.10674509466,1583.80889
202.12550637942,1564512256,0.56842674622222,526.14547934728,1588.666208
202.43814108984,1540079616,0.31263471042222,525.3591912883,1625.055637
202.78203927131,1566212096,0.34389818146444,521.32582738883,1630.644632
203.16032727092,1592590336,0.37828799961089,519.35972837152,1635.625855
203.57644407049,1566310400,0.41611679957197,518.1549584602,1639.231452
204.03417255002,1578803200,0.45772847952917,517.30999988909,1642.925488
204.5376738775,1564037120,0.50350132748209,516.66008781587,1647.028711
204.99082507224,1571590144,0.45315119473388,516.22663556629,1650.753688
205.3986611475,1539391488,0.40783607526049,515.90607833648,1654.500468
205.84728083028,1547337728,0.44861968278654,515.60987920872,1658.103477
206.34076248135,1559908352,0.4934816510652,515.32948604821,1661.755136
206.88359229752,1582870528,0.54282981617172,515.06390618695,1665.547965
207.48070509531,1549328384,0.59711279778889,514.8129302153,1669.147211
208.13752917288,1537814528,0.65682407756778,514.57532012931,1672.687839
208.8600356582,1578586112,0.72250648532455,514.34371764967,1676.397222
209.65479279206,1573896192,0.79475713385701,514.12417014954,1680.143285
210.5290256393,1566769152,0.87423284724271,513.90731029923,1683.83826
211.49068177127,1546035200,0.96165613196698,513.69246063719,1687.362918
212.54850351643,1575526400,1.0578217451637,513.4791202622,1691.026042
213.71210743611,1574174720,1.16360391968,513.26717779262,1694.783546
214.99207174776,1588576256,1.2799643116481,513.05470289726,1698.821413
216.40003249057,1567195136,1.4079607428129,512.84752357296,1702.587666
217.94878930767,1530544128,1.5487568170941,512.63516886206,1706.195814
219.65242180647,1553477632,1.7036324988036,512.42277124022,1710.460022
221.52641755516,1560924160,1.8739957486839,512.1935175168,1714.791206
223.58781287871,1577332736,2.0613953235523,511.90998830698,1719.151275
225.85534773462,1557479424,2.2675348559075,511.54036248426,1723.364726
228.34963607611,1560207360,2.4942883414983,511.12959404929,1727.871451
231.09335325176,1551585280,2.7437171756481,510.69779167148,1732.127772
234.11144214497,1576841216,3.0180888932129,510.23802141967,1736.635211
237.43133992751,1586548736,3.3198977825342,509.70993131481,1741.000868
241.0832274883,1594179584,3.6518875607876,509.09089124909,1745.974771
245.10030380516,1561939968,4.0170763168664,508.46148860876,1751.068733
249.51908775372,1550503936,4.418783948553,507.76927253235,1756.147671
254.37975009712,1539014656,4.8606623434084,506.87848769713,1762.175407
258.75434620619,1572941824,4.3745961090675,506.05331331831,1768.635474
262.69148270435,1565425664,3.9371364981608,505.33633671178,1774.344053
266.2349055527,1556992000,3.5434228483447,504.74584103764,1779.417528
269.42398611621,1603522560,3.1890805635102,504.27973790748,1783.895884
272.29415862337,1532059648,2.8701725071592,503.82852613317,1788.428356
275.45134838124,1514344448,3.1571897578751,503.22448001579,1794.447243
278.9242571149,1545043968,3.4729087336626,502.57989336871,1799.76042
282.74445672193,1585618944,3.8201996070289,501.95485084943,1804.525409
286.94667628966,1547104256,4.2022195677318,501.13822099971,1809.862341
291.56911781417,1560260608,4.622441524505,500.11222465622,1817.458211
295.72931518622,1565401088,4.1601973720545,499.24872831138,1823.349001
299.47349282107,1545842688,3.744177634849,498.56153078596,1828.322856
302.84325269244,1553289216,3.3697598713641,497.76074747454,1833.387543
306.54998855094,1558446080,3.7067358585005,496.70095828291,1839.458602
310.62739799529,1549008896,4.0774094443506,495.63691733486,1846.222437
314.2970664952,1566253056,3.6696684999155,494.6391490514,1853.209929
317.59976814513,1558069248,3.302701649924,493.59062061869,1859.174008
320.57219963006,1552396288,2.9724314849316,492.60688671614,1865.217946
323.84187426348,1555738624,3.2696746334247,491.38362560333,1873.991711
327.43851636025,1549656064,3.5966420967672,489.70448255792,1886.236936
330.67549424734,1553821696,3.2369778870905,487.80860280121,1902.170503
332.13213429653,1550897152,1.4566400491907,486.68122372052,1932.92913
332.93328632359,1505378304,0.80115202705489,485.96320175675,1957.818583
333.37391993847,1545981952,0.44063361488019,485.49208464001,1992.385289
333.77049019186,1555046400,0.39657025339217,485.02109297517,1997.314857
334.12740341991,1549869056,0.35691322805296,483.3818590937,2004.27174
334.52000797077,1552306176,0.39260455085825,479.94461270421,2009.446266
334.95187297672,1551364096,0.43186500594408,478.49429125855,2012.852652
335.42692448325,1554878464,0.47505150653848,477.41932618612,2016.536095
335.94948114045,1563807744,0.52255665719233,476.49803453847,2020.134309
336.52429346336,1541517312,0.57481232291156,475.71187813166,2023.46168
337.15658701856,1549467648,0.63229355520272,475.04033915402,2026.816038
337.85210992928,1551233024,0.69552291072299,474.43217923248,2030.533457
338.61718513108,1546076160,0.76507520179529,473.88236561322,2034.359738
339.45876785305,1515548672,0.84158272197482,473.38000661181,2037.31291
340.38450884723,1545461760,0.9257409941723,472.93084304683,2040.596486
341.40282394082,1553612800,1.0183150935895,472.52063030021,2044.019792
342.52297054376,1558024192,1.1201466029485,472.14615564855,2047.483027
343.75513180701,1540100096,1.2321612632433,471.79803031433,2050.880145
345.11050919657,1551167488,1.3553773895677,471.46560978655,2054.403759
346.6014243251,1541947392,1.4909151285244,471.13354418685,2058.46197
347.94324794077,1552908288,1.341823615672,470.86340299172,2062.505272
349.15088919488,1539870720,1.2076412541048,470.63756414153,2065.972473
350.23776632357,1550868480,1.0868771286943,470.44727467681,2069.40505
351.2159557394,1535135744,0.97818941582488,470.28579237103,2072.987424
352.2919640968,1545973760,1.0760083574074,470.11614956451,2076.477748
353.47557328995,1574932480,1.1836091931481,469.93571695216,2080.647386
354.54082156378,1547509760,1.0652482738333,469.78635318647,2084.029805
355.49954501023,1533960192,0.95872344644997,469.66153307681,2087.410904
356.36239611204,1585037312,0.86285110180497,469.55831309402,2090.953539
357.31153232402,1553547264,0.94913621198547,469.45030264637,2094.462786
358.35558215721,1548566528,1.044049833184,469.34273159487,2097.92612
359.50403697371,1551556608,1.1484548165024,469.2339069178,2101.611468
360.76733727186,1550692352,1.2633002981527,469.12244296605,2105.180021
362.15696759983,1536692224,1.3896303279679,469.01048409821,2108.614629
363.6855609606,1545265152,1.5285933607647,468.89938424259,2112.180822
365.36701365744,1555771392,1.6814526968412,468.77879278523,2115.738148
367.21661162396,1518477312,1.8495979665253,468.64937810569,2119.79507
369.25116938714,1545142272,2.0345577631778,468.49959006806,2123.864987
371.48918292664,1548812288,2.2380135394956,468.30064763651,2128.022732
373.95099782008,1554939904,2.4618148934452,468.01829985014,2132.240286
376.65899420287,1528471552,2.7079963827897,467.70765254571,2136.575014
379.63779022394,1547046912,2.9787960210687,467.43619005504,2140.854393
382.91446584712,1565032448,3.2766756231755,467.18971421432,2144.921109
386.51880903261,1536565248,3.6043431854931,466.92138792162,2149.064133
390.48358653665,1510850560,3.9647775040424,466.54628369903,2153.939287
394.05188629029,1546981376,3.5682997536382,466.10605882003,2158.043933
397.26335606856,1512157184,3.2114697782743,465.59555688731,2162.924776
400.79597282467,1533841408,3.5326167561018,465.017421655,2167.574061
404.68185125638,1525645312,3.885878431712,464.45226138737,2172.504431
408.95631753126,1547657216,4.2744662748832,463.87229054741,2177.587971
413.65823043363,1541791744,4.7019129023715,463.15250081695,2182.946915
418.83033462624,1515008000,5.1721041926086,462.35325791885,2189.105036
423.48522839959,1559908352,4.6548937733478,461.60284478963,2194.966614
427.6746327956,1538400256,4.189404396013,460.94751677298,2199.756279
431.44509675201,1532514304,3.7704639564117,460.33384519191,2205.367026
435.59260710407,1517490176,4.1475103520529,459.63654147156,2210.914429
440.15486849132,1548455936,4.5622613872581,458.93445941707,2217.267907
445.17335601731,1590038528,5.018487525984,458.20724112597,2225.21299
449.68999479069,1543663616,4.5166387733856,457.51450088335,2233.523622
453.75496968674,1562898432,4.064974896047,457.17778802495,2238.086528
457.41344709318,1543950336,3.6584774064423,456.51886041111,2243.470451
460.70607675898,1514487808,3.2926296657981,455.89243493872,2248.852275
464.32796939136,1560756224,3.6218926323779,454.90653100532,2254.53103
468.31205128697,1552953344,3.9840818956157,453.60592879462,2263.395933
471.89772499303,1531760640,3.5856737060541,452.34670636887,2272.379166
475.12483132848,1536798720,3.2271063354487,451.03331978089,2283.11598
476.89973981297,1530494976,1.7749084844968,450.22595389814,2303.346289
478.85213914592,1564168192,1.9523993329465,449.18889025002,2310.535734
480.60929854557,1548738560,1.7571593996518,447.95580196649,2321.979134
481.00465941049,1519734784,0.39536086492166,447.40193374958,2393.990043
481.43955636191,1558433792,0.43489695141382,446.89070485185,2398.591293
481.91794300846,1550004224,0.47838664655521,443.71282510015,2408.343073
482.34849099036,1535791104,0.43054798189969,441.35535752802,2411.939749
482.73598417407,1548222464,0.38749318370972,440.31467418694,2415.044782
483.08472803941,1534427136,0.34874386533875,439.63310486558,2418.243572
483.46834629128,1533857792,0.38361825187262,439.03062597935,2421.408078
483.89032636834,1542115328,0.42198007705988,438.43628588961,2424.646735
484.35450445311,1516457984,0.46417808476587,437.92221936037,2427.300608
484.86510034635,1552605184,0.51059589324246,437.46049373532,2430.065096
485.42675582892,1518968832,0.5616554825667,436.97988866091,2433.176896
486.04457685974,1532297216,0.61782103082337,436.52288583127,2436.372833
486.72417999365,1528872960,0.67960313390571,436.09197077656,2439.6117
