# ============================================================
# d2f/dc2 查表 — phi0 相 (Fe-B 二元合金液相, c = x_B)
#
# d2f/dc2(c, T) = (d2Gm_phi0/dc2)(c, T) / Vm_0  [J/m^3]  = d(df/dc)/dc
# Vm_0 = 5.5600e-06 m^3/mol
#   (重建: 对 dfdc_L 表沿 c 数值微分 np.gradient(dfdc_L, c) 得到,
#    与求解器实际用的 chi_L=d(mu)/dc=d(dfdc_L)/dc 一致; Vm 随 dfdc_L=5.56e-6.
#    旧版由独立解析式生成, 与 dfdc_L 不自洽(c=0.254: 5.04e10 vs 真实 2.94e10), 已废弃.)
#
# 此文件可直接用 Excel / LibreOffice Calc 打开：
#   - 注释行（# 开头）会被解析器跳过
#   - 第一非注释行为表头：nc,nT,c_min,c_max,T_min,T_max
#   - 之后每行 nT 个值，对应一个 c 节点
#
# nc=64  c ∈ [0.001, 0.999]  间距 0.015841
# nT=64  T ∈ [500.0, 2000.0] K  间距 23.809524 K
# ============================================================
#
# nc, nT, c_min, c_max, T_min, T_max
#
# T[K] =,    500.000000,    523.809524,    547.619048,    571.428571,    595.238095,    619.047619,    642.857143,    666.666667,    690.476190,    714.285714,    738.095238,    761.904762,    785.714286,    809.523810,    833.333333,    857.142857,    880.952381,    904.761905,    928.571429,    952.380952,    976.190476,   1000.000000,   1023.809524,   1047.619048,   1071.428571,   1095.238095,   1119.047619,   1142.857143,   1166.666667,   1190.476190,   1214.285714,   1238.095238,   1261.904762,   1285.714286,   1309.523810,   1333.333333,   1357.142857,   1380.952381,   1404.761905,   1428.571429,   1452.380952,   1476.190476,   1500.000000,   1523.809524,   1547.619048,   1571.428571,   1595.238095,   1619.047619,   1642.857143,   1666.666667,   1690.476190,   1714.285714,   1738.095238,   1761.904762,   1785.714286,   1809.523810,   1833.333333,   1857.142857,   1880.952381,   1904.761905,   1928.571429,   1952.380952,   1976.190476,   2000.000000
# c = 0.001000
# c = 0.016841
# c = 0.032683
# c = 0.048524
# c = 0.064365
# c = 0.080206
# c = 0.096048
# c = 0.111889
# c = 0.127730
# c = 0.143571
# c = 0.159413
# c = 0.175254
# c = 0.191095
# c = 0.206937
# c = 0.222778
# c = 0.238619
# c = 0.254460
# c = 0.270302
# c = 0.286143
# c = 0.301984
# c = 0.317825
# c = 0.333667
# c = 0.349508
# c = 0.365349
# c = 0.381190
# c = 0.397032
# c = 0.412873
# c = 0.428714
# c = 0.444556
# c = 0.460397
# c = 0.476238
# c = 0.492079
# c = 0.507921
# c = 0.523762
# c = 0.539603
# c = 0.555444
# c = 0.571286
# c = 0.587127
# c = 0.602968
# c = 0.618810
# c = 0.634651
# c = 0.650492
# c = 0.666333
# c = 0.682175
# c = 0.698016
# c = 0.713857
# c = 0.729698
# c = 0.745540
# c = 0.761381
# c = 0.777222
# c = 0.793063
# c = 0.808905
# c = 0.824746
# c = 0.840587
# c = 0.856429
# c = 0.872270
# c = 0.888111
# c = 0.903952
# c = 0.919794
# c = 0.935635
# c = 0.951476
# c = 0.967317
# c = 0.983159
# c = 0.999000
64, 64, 0.001, 0.999, 500.0, 2000.0
66945697573.792992,73203173054.236313,79460648534.679688,85718124015.123306,91975599495.566620,98233074976.010178,104490550456.453491,110748025936.896927,117005501417.340424,123262976897.783569,129520452378.227249,135777927858.670624,142035403339.113983,148292878819.557434,154550354300.000641,160807829780.444183,167065305260.887756,173322780741.331238,179580256221.774323,185837731702.217865,192095207182.661377,198352682663.104858,204610158143.548126,210867633623.991455,217125109104.434814,223382584584.878571,229640060065.321930,235897535545.765442,242155011026.208557,248412486506.652130,254669961987.095215,260927437467.538757,267184912947.982086,273442388428.425690,279699863908.869080,285957339389.312500,292214814869.755554,298472290350.199341,304729765830.642944,310987241311.085999,317244716791.529480,323502192271.972839,329759667752.416199,336017143232.859924,342274618713.303284,348532094193.746704,354789569674.190063,361047045154.633484,367304520635.077148,373561996115.520325,379819471595.963623,386076947076.406982,392334422556.850525,398591898037.293823,404849373517.737183,411106848998.180725,417364324478.624023,423621799959.067505,429879275439.511047,436136750919.954590,442394226400.397888,448651701880.841370,454909177361.284973,461166652841.728088
19667788622.264801,23497351077.436707,27326913532.608765,31156475987.780731,34986038442.952637,38815600898.124756,42645163353.296600,46474725808.468658,50304288263.640686,54133850718.812500,57963413173.984528,61792975629.156464,65622538084.328583,69452100539.500519,73281662994.672485,77111225449.844360,80940787905.016388,84770350360.188324,88599912815.360321,92429475270.532379,96259037725.704163,100088600180.876221,103918162636.048126,107747725091.220154,111577287546.392212,115406850001.564209,119236412456.736023,123065974911.908051,126895537367.080200,130725099822.252106,134554662277.423981,138384224732.595917,142213787187.767822,146043349642.939880,149872912098.112030,153702474553.283813,157532037008.455627,161361599463.627869,165191161918.799774,169020724373.971741,172850286829.143799,176679849284.315613,180509411739.487549,184338974194.659637,188168536649.831696,191998099105.003632,195827661560.175507,199657224015.347443,203486786470.519592,207316348925.691589,211145911380.863586,214975473836.035492,218805036291.207367,222634598746.379303,226464161201.551270,230293723656.723450,234123286111.895264,237952848567.067169,241782411022.239258,245611973477.411377,249441535932.583313,253271098387.755249,257100660842.927185,260930223298.098999
-30325737580.707031,-29224718712.710815,-28123699844.714508,-27022680976.718292,-25921662108.722076,-24820643240.725830,-23719624372.729553,-22618605504.733398,-21517586636.737091,-20416567768.740814,-19315548900.744629,-18214530032.748352,-17113511164.752014,-16012492296.755737,-14911473428.759399,-13810454560.763306,-12709435692.767090,-11608416824.770905,-10507397956.774445,-9406379088.778290,-8305360220.782104,-7204341352.785828,-6103322484.789673,-5002303616.793213,-3901284748.796936,-2800265880.800842,-1699247012.804596,-598228144.808350,502790723.188049,1603809591.184204,2704828459.180511,3805847327.176758,4906866195.173004,6007885063.169189,7108903931.165558,8209922799.161728,9310941667.157928,10411960535.154190,11512979403.150375,12613998271.146774,13715017139.143066,14816036007.139130,15917054875.135468,17018073743.131699,18119092611.127975,19220111479.124268,20321130347.120377,21422149215.116699,22523168083.112885,23624186951.109329,24725205819.105530,25826224687.101669,26927243555.097916,28028262423.094131,29129281291.090546,30230300159.086807,31331319027.082977,32432337895.079208,33533356763.075470,34634375631.071747,35735394499.068031,36836413367.064178,37937432235.060394,39038451103.056671
-32207312664.324829,-31533254946.332642,-30859197228.340393,-30185139510.348206,-29511081792.355927,-28837024074.363708,-28162966356.371490,-27488908638.379303,-26814850920.386932,-26140793202.394775,-25466735484.402557,-24792677766.410339,-24118620048.418091,-23444562330.425934,-22770504612.433655,-22096446894.441376,-21422389176.449158,-20748331458.456940,-20074273740.464752,-19400216022.472565,-18726158304.480164,-18052100586.487915,-17378042868.495605,-16703985150.503510,-16029927432.511383,-15355869714.519012,-14681811996.526764,-14007754278.534576,-13333696560.542450,-12659638842.550262,-11985581124.557892,-11311523406.565643,-10637465688.573425,-9963407970.581177,-9289350252.589142,-8615292534.596786,-7941234816.604477,-7267177098.612350,-6593119380.620071,-5919061662.627838,-5245003944.635696,-4570946226.643341,-3896888508.651108,-3222830790.658875,-2548773072.666824,-1874715354.674423,-1200657636.682190,-526599918.689926,147457799.302322,821515517.294388,1495573235.286697,2169630953.278870,2843688671.271164,3517746389.263382,4191804107.255722,4865861825.247818,5539919543.240112,6213977261.232376,6888034979.224609,7562092697.216835,8236150415.209015,8910208133.201286,9584265851.193451,10258323569.185860
-29464720286.512634,-28986888122.206177,-28509055957.899780,-28031223793.593445,-27553391629.286926,-27075559464.980652,-26597727300.674316,-26119895136.367798,-25642062972.061279,-25164230807.754944,-24686398643.448547,-24208566479.142242,-23730734314.835815,-23252902150.529419,-22775069986.222992,-22297237821.916626,-21819405657.610199,-21341573493.303802,-20863741328.997498,-20385909164.691040,-19908077000.384705,-19430244836.078247,-18952412671.771759,-18474580507.465485,-17996748343.159058,-17518916178.852692,-17041084014.546204,-16563251850.239777,-16085419685.933472,-15607587521.627045,-15129755357.320618,-14651923193.014252,-14174091028.707825,-13696258864.401398,-13218426700.095062,-12740594535.788666,-12262762371.482193,-11784930207.175751,-11307098042.869476,-10829265878.563110,-10351433714.256668,-9873601549.950195,-9395769385.643814,-8917937221.337524,-8440105057.031006,-7962272892.724731,-7484440728.418198,-7006608564.111938,-6528776399.805466,-6050944235.499084,-5573112071.192612,-5095279906.886169,-4617447742.579910,-4139615578.273453,-3661783413.967133,-3183951249.660706,-2706119085.354218,-2228286921.047760,-1750454756.741501,-1272622592.435104,-794790428.128662,-316958263.822304,160873900.484146,638706064.790604
-25222451357.884430,-24858894432.403473,-24495337506.922607,-24131780581.441559,-23768223655.960693,-23404666730.479828,-23041109804.998871,-22677552879.517944,-22313995954.037109,-21950439028.556152,-21586882103.075165,-21223325177.594238,-20859768252.113312,-20496211326.632385,-20132654401.151520,-19769097475.670532,-19405540550.189545,-19041983624.708618,-18678426699.227783,-18314869773.746826,-17951312848.265991,-17587755922.785065,-17224198997.304230,-16860642071.823212,-16497085146.342224,-16133528220.861359,-15769971295.380371,-15406414369.899445,-15042857444.418549,-14679300518.937622,-14315743593.456757,-13952186667.975739,-13588629742.494781,-13225072817.013885,-12861515891.533051,-12497958966.052032,-12134402040.571136,-11770845115.090225,-11407288189.609314,-11043731264.128448,-10680174338.647446,-10316617413.166580,-9953060487.685608,-9589503562.204697,-9225946636.723740,-8862389711.242905,-8498832785.761917,-8135275860.280960,-7771718934.800064,-7408162009.319138,-7044605083.838303,-6681048158.357330,-6317491232.876389,-5953934307.395508,-5590377381.914627,-5226820456.433609,-4863263530.952698,-4499706605.471771,-4136149679.990875,-3772592754.510033,-3409035829.028969,-3045478903.548134,-2681921978.067039,-2318365052.586197
-20377249001.454346,-20088719053.415497,-19800189105.376617,-19511659157.337463,-19223129209.298645,-18934599261.259705,-18646069313.220642,-18357539365.181702,-18069009417.142975,-17780479469.103912,-17491949521.065033,-17203419573.026001,-16914889624.986969,-16626359676.948151,-16337829728.909332,-16049299780.870178,-15760769832.831299,-15472239884.792328,-15183709936.753326,-14895179988.714447,-14606650040.675446,-14318120092.636444,-14029590144.597656,-13741060196.558624,-13452530248.519806,-13164000300.480682,-12875470352.441986,-12586940404.403046,-12298410456.363831,-12009880508.325043,-11721350560.286133,-11432820612.247162,-11144290664.208252,-10855760716.169434,-10567230768.130310,-10278700820.091400,-9990170872.052490,-9701640924.013458,-9413110975.974518,-9124581027.935623,-8836051079.896774,-8547521131.857651,-8258991183.818771,-7970461235.779709,-7681931287.740936,-7393401339.701950,-7104871391.663086,-6816341443.623993,-6527811495.585114,-6239281547.546295,-5950751599.507217,-5662221651.468353,-5373691703.429321,-5085161755.390411,-4796631807.351517,-4508101859.312546,-4219571911.273636,-3931041963.234756,-3642512015.195770,-3353982067.156723,-3065452119.117790,-2776922171.078812,-2488392223.040092,-2199862275.001022
-15291669814.437195,-15056183182.324158,-14820696550.210999,-14585209918.097870,-14349723285.984741,-14114236653.871674,-13878750021.758484,-13643263389.645477,-13407776757.532349,-13172290125.419189,-12936803493.306122,-12701316861.192993,-12465830229.079956,-12230343596.966705,-11994856964.853668,-11759370332.740662,-11523883700.627502,-11288397068.514435,-11052910436.401306,-10817423804.288086,-10581937172.175110,-10346450540.061920,-10110963907.948761,-9875477275.835724,-9639990643.722565,-9404504011.609558,-9169017379.496460,-8933530747.383362,-8698044115.270294,-8462557483.157104,-8227070851.044037,-7991584218.930908,-7756097586.817749,-7520610954.704742,-7285124322.591461,-7049637690.478485,-6814151058.365387,-6578664426.252228,-6343177794.139191,-6107691162.025970,-5872204529.912994,-5636717897.799759,-5401231265.686707,-5165744633.573639,-4930258001.460526,-4694771369.347382,-4459284737.234329,-4223798105.121262,-3988311473.008133,-3752824840.894943,-3517338208.781921,-3281851576.668777,-3046364944.555618,-2810878312.442551,-2575391680.329437,-2339905048.216339,-2104418416.103241,-1868931783.990112,-1633445151.876999,-1397958519.763840,-1162471887.650887,-926985255.537697,-691498623.424713,-456011991.311600
-10141802151.427368,-9945760333.466431,-9749718515.505646,-9553676697.545013,-9357634879.584076,-9161593061.623077,-8965551243.662415,-8769509425.701752,-8573467607.740723,-8377425789.780121,-8181383971.819153,-7985342153.858459,-7789300335.897675,-7593258517.936829,-7397216699.975922,-7201174882.015320,-7005133064.054443,-6809091246.093628,-6613049428.132812,-6417007610.171906,-6220965792.211182,-6024923974.250458,-5828882156.289520,-5632840338.328827,-5436798520.367859,-5240756702.407104,-5044714884.446289,-4848673066.485443,-4652631248.524841,-4456589430.563965,-4260547612.603058,-4064505794.642334,-3868463976.681427,-3672422158.720551,-3476380340.759918,-3280338522.799042,-3084296704.838135,-2888254886.877411,-2692213068.916656,-2496171250.955811,-2300129432.995026,-2104087615.034241,-1908045797.073425,-1712003979.112686,-1515962161.151733,-1319920343.190918,-1123878525.230103,-927836707.269333,-731794889.308441,-535753071.347702,-339711253.386963,-143669435.426056,52372382.534760,248414200.495453,444456018.456390,640497836.417145,836539654.377930,1032581472.338730,1228623290.299637,1424665108.260315,1620706926.221100,1816748744.181953,2012790562.142807,2208832380.103477
-5023869306.123810,-4858255862.146393,-4692642418.169037,-4527028974.191772,-4361415530.214447,-4195802086.237091,-4030188642.259888,-3864575198.282471,-3698961754.305084,-3533348310.327820,-3367734866.350403,-3202121422.373047,-3036507978.395752,-2870894534.418579,-2705281090.441101,-2539667646.463837,-2374054202.486481,-2208440758.509064,-2042827314.531708,-1877213870.554413,-1711600426.576996,-1545986982.599731,-1380373538.622467,-1214760094.645081,-1049146650.667755,-883533206.690430,-717919762.713135,-552306318.735718,-386692874.758392,-221079430.781128,-55465986.803741,110147457.173584,275760901.150848,441374345.128296,606987789.105560,772601233.082916,938214677.060211,1103828121.037506,1269441565.014923,1435055008.992188,1600668452.969635,1766281896.946899,1931895340.924271,2097508784.901627,2263122228.878937,2428735672.856247,2594349116.833496,2759962560.810867,2925576004.788269,3091189448.765549,3256802892.742950,3422416336.720322,3588029780.697571,3753643224.674973,3919256668.652252,4084870112.629532,4250483556.606873,4416097000.584244,4581710444.561508,4747323888.538803,4912937332.516243,5078550776.493530,5244164220.470940,5409777664.448280
